"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ag.UNKN.1595.0_CDS_at",-0.146361711125226,3.55270797694561,-3.29449575646981,0.00386012683138253,0.997469446747738,-2.1482392682762
"Ag.UNKN.1898.0_CDS_at",-0.19247582010843,3.60429505452099,-3.29163751610709,0.00388494022349561,0.997469446747738,-2.1522677076784
"AF352829.1_s_at",-0.490648800568826,8.66552750804405,-3.290462792717,0.00389518370206108,0.997469446747738,-2.15392337220126
"Pf.13_1.342.0_CDS_at",0.165095625141888,7.42313119946923,3.28335806245527,0.00395770306662701,0.997469446747738,-2.16393675158215
"Ag.UNKN.869.0_CDS_at",-0.194722399357799,2.76896688067918,-3.28222066999854,0.00396780268602664,0.997469446747738,-2.16553977203552
"Ag.3L.871.0_CDS_s_at",-0.173361122286371,3.53659341984641,-3.26731098484918,0.00410255398801408,0.997469446747738,-2.18655263539644
"Ag.UNKN.1416.0_CDS_at",-0.178221658095978,3.32201948741125,-3.25458342797566,0.00422112265953296,0.997469446747738,-2.20448897172514
"Pf.12.39.0_CDS_at",-0.409183298720746,7.31402881773208,-3.24408179346339,0.00432147585182532,0.997469446747738,-2.21928733250054
"Ag.2R.299.0_CDS_s_at",0.197955010108985,3.57984984623989,3.23030118091748,0.00445671188525106,0.997469446747738,-2.23870438132943
"Ag.X.125.0_UTR_a_at",-0.171868639360212,3.14934728611225,-3.22497444653686,0.0045100878725798,0.997469446747738,-2.24620914886057
"Ag.2R.3161.0_CDS_at",-0.186896177087352,3.09187178318056,-3.22462946663717,0.00451356618390208,0.997469446747738,-2.24669517262084
"Pf.11.235.0_CDS_at",-0.207010930934322,9.19585210554341,-3.22426672275561,0.00451722643293645,0.997469446747738,-2.2472062212235
"Pf.13_1.79.0_CDS_at",-0.282251033992951,9.61387978344112,-3.22240846469721,0.00453602266665537,0.997469446747738,-2.24982418152449
"Pf.14.320.0_CDS_at",-0.271686218531068,9.16403134166511,-3.21487826714967,0.00461297642171103,0.997469446747738,-2.26043236562768
"Pf.12.450.0_CDS_at",0.278576396440837,3.66196968298079,3.21181691365838,0.00464462511433899,0.997469446747738,-2.26474479162995
"Ag.2R.187.0_CDS_at",-0.171543705803381,2.91250873836542,-3.2101681192665,0.00466175841911028,0.997469446747738,-2.26706732695751
"Ag.2R.2813.0_CDS_at",-0.168232464192541,3.07639960170742,-3.17794182394844,0.00500930658184132,0.997469446747738,-2.31245156961904
"Ag.2L.924.0_CDS_a_at",-0.16591510110434,3.0878030794116,-3.17644760620995,0.00502602055710563,0.997469446747738,-2.31455532929736
"Ag.X.771.0_CDS_a_at",-0.178726021533435,3.64513890668321,-3.17589507486194,0.00503221482143004,0.997469446747738,-2.31533324338598
"Ag.2R.571.0_UTR_s_at",-0.187789332804557,4.0251561451938,-3.16775325785035,0.00512435873135764,0.997469446747738,-2.3267953171199
"Ag.2L.2593.0_CDS_at",-0.227586469988033,4.2085022050043,-3.16341216054146,0.00517415934708569,0.997469446747738,-2.33290603980906
"AF221794.1_RC_at",0.307686839674728,4.89893795720494,3.15729091185992,0.00524518476312589,0.997469446747738,-2.3415217326862
"Ag.UNKN.1908.0_CDS_at",-0.225313379689832,3.01557322342523,-3.15629351488997,0.00525684739606763,0.997469446747738,-2.34292547773201
"Pf.10.18.0_CDS_x_at",-0.154415346102256,4.50941901559326,-3.14511157829149,0.00538934189132113,0.997469446747738,-2.35866108973941
"Ag.2R.505.0_CDS_at",0.197148592220481,3.3037813479474,3.14244563701936,0.00542140801349267,0.997469446747738,-2.36241215115824
"AF368939.1_RC_at",0.260055194988286,3.6453035848628,3.12829535904513,0.00559474599765953,0.997469446747738,-2.3823182990434
"Ag.2L.1403.0_CDS_a_at",-0.149603899416494,3.32192351014724,-3.12386728088992,0.00565008974516016,0.997469446747738,-2.38854622727138
"Ag.2R.2515.0_CDS_at",-0.136334727627442,3.02088828568905,-3.12158478281671,0.00567882513906496,0.997469446747738,-2.391756214951
