"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ag.2L.2285.0_CDS_at",-0.0527534809621031,3.01943742690523,-0.506549996042145,0.61836965784717,0.999185424164836,-5.06890325072502
"Pf.3.156.0_CDS_at",-0.0479297979031124,2.68817167867117,-0.506494348170169,0.618407968818197,0.999185424164836,-5.0689229792027
"Ag.3R.942.0_CDS_at",-0.0464850864662103,2.79915338662655,-0.506485277556549,0.618414213620047,0.999185424164836,-5.06892619475019
"Ag.UNKN.317.0_CDS_at",-0.0454752364525772,3.37852110030438,-0.506304003750554,0.618539020578169,0.999185424164836,-5.06899044497005
"Ag.2R.1980.0_CDS_at",0.0550429969847306,2.93930952387098,0.50625482122621,0.618572884783612,0.999185424164836,-5.06900787327221
"Ag.2L.1238.0_CDS_at",0.0492072147985394,2.9237992688153,0.506170420183808,0.618631000439541,0.999185424164836,-5.06903777779141
"Pf.12.28.0_CDS_at",-0.0516062879328647,11.9674762696018,-0.506034859138875,0.61872434851369,0.999185424164836,-5.06908579898236
"Ag.3R.248.0_CDS_at",0.0420442411281163,2.95365512601285,0.506002518694405,0.618746619303103,0.999185424164836,-5.06909725344
"Ag.2R.918.0_CDS_at",-0.0589894317797266,3.20658067226789,-0.505967158550166,0.618770969999421,0.999185424164836,-5.06910977661813
"Pf.1.71.0_CDS_at",0.0602133586241669,4.53989973024594,0.505900609817326,0.618816799885893,0.999185424164836,-5.06913334328402
"Ag.2L.2127.0_CDS_at",-0.0588759850138301,3.05895652561599,-0.505834407031009,0.618862393121417,0.999185424164836,-5.06915678447512
"Ag.3R.532.0_UTR_at",-0.0449032259325399,2.92180157326214,-0.505826826525481,0.618867613845428,0.999185424164836,-5.06915946840418
"Ag.2R.3087.0_CDS_at",-0.0550725663281564,2.90918547571027,-0.505789515698298,0.618893310262201,0.999185424164836,-5.06917267798868
"AJ290919.1_s_at",0.0851445006800144,6.91139451821929,0.505746480059145,0.618922950051846,0.999185424164836,-5.06918791322774
"Pf.5.154.0_CDS_at",0.0530173228609332,9.71901911846958,0.50574002802306,0.618927393798539,0.999185424164836,-5.06919019723412
"Ag.UNKN.2212.0_at",-0.0512813776944832,3.09566390923453,-0.505668326830762,0.61897677797354,0.999185424164836,-5.06921557740506
"Ag.2R.958.0_CDS_at",0.0448210382363432,3.11746341470395,0.505624910358909,0.619006681960125,0.999185424164836,-5.06923094390726
"Ag.2L.990.2_at",0.0621115714144009,3.48103375192037,0.505581096038534,0.619036860664614,0.999185424164836,-5.06924644993108
"Pf.12.453.0_CDS_x_at",0.0720818775016649,10.9046392039079,0.505483081417822,0.619104374309661,0.999185424164836,-5.06928113291742
"Pfa3D7_hrpII_x_at",-0.0418423752953765,2.60277823928433,-0.50546891092726,0.619114135400941,0.999185424164836,-5.06928614668309
"Ag.2L.1345.0_CDS_at",0.0429583325925145,2.98685367189346,0.505255832337706,0.61926091956993,0.999185424164836,-5.06936152124546
"Ag.X.312.0_CDS_at",-0.0520320736680295,3.31254222050718,-0.505204633768562,0.619296191348714,0.999185424164836,-5.06937962769451
"Ag.3R.1996.0_CDS_at",-0.0665231509948168,3.35855991882943,-0.50513515158194,0.619344060615215,0.999185424164836,-5.0694041973414
"Pf.13_1.589.0_CDS_at",0.0434524406694408,3.97516591055884,0.50511656078677,0.619356868909593,0.999185424164836,-5.06941077069343
"Pf.11.219.0_CDS_at",-0.108347019025109,6.83870940510591,-0.504990033858907,0.619444044086485,0.999185424164836,-5.06945550201392
"Ag.2L.2254.0_CDS_at",0.0423288077057666,3.18090161735362,0.504979880033095,0.619451040172799,0.999185424164836,-5.06945909124801
"Ag.UNKN.2309.0_at",0.0681325249669875,4.16445981095489,0.50492898002784,0.619486111341153,0.999185424164836,-5.06947708263241
"Pf.9.200.0_CDS_at",-0.103983082918423,6.09465362869521,-0.504887596079847,0.619514626437368,0.999185424164836,-5.06949170913185
"Ag.X.127.0_CDS_at",0.04588907381001,2.87223498800642,0.50477824021737,0.619589979717996,0.999185424164836,-5.06953035366099
"Ag.2R.1490.0_CDS_at",0.050170808866933,2.79606737129384,0.504701024698373,0.619643188821446,0.999185424164836,-5.06955763546835
"Pf.12.58.0_CDS_at",0.0544645656642109,7.34290956924654,0.504694237866472,0.619647865720608,0.999185424164836,-5.06956003320112
"Pf.10.530.0_at",0.0881874954480169,2.74534764057503,0.504686146966398,0.619653441292828,0.999185424164836,-5.06956289160998
"Ag.3R.1715.0_CDS_at",-0.0503405790951263,3.07021240350216,-0.504677215516983,0.619659596128888,0.999185424164836,-5.06956604692258
"Ag.3L.1712.0_CDS_a_at",0.0515999262023681,3.23140847429161,0.50454033966733,0.61975392355376,0.999185424164836,-5.0696143958411
"Pf.12.532.0_CDS_at",-0.0412343709523499,2.64736315167382,-0.504489242022484,0.619789139019474,0.999185424164836,-5.06963244191759
"Ag.2L.333.0_CDS_at",-0.0448063400882943,2.98188262132038,-0.504453685545218,0.61981364438273,0.999185424164836,-5.06964499830374
"Pf.11.410.0_CDS_at",0.0919048905889368,3.06978305071807,0.504405205088424,0.619847057630186,0.999185424164836,-5.06966211727836
"Ag.2R.917.0_CDS_at",-0.0577354975702087,3.01231857963704,-0.504378787284244,0.619865265419767,0.999185424164836,-5.0696714450233
"Pf.13_1.287.0_CDS_at",0.052558862095283,2.9192953905192,0.504378535812269,0.619865438741545,0.999185424164836,-5.06967153381216
"Ag.2L.1612.0_CDS_at",-0.0476897049703795,2.84686189978025,-0.504358548086305,0.619879214935059,0.999185424164836,-5.06967859087286
"Ag.3R.252.0_UTR_at",-0.0571672186663119,2.92653873692516,-0.504329872689692,0.619898979206962,0.999185424164836,-5.06968871481587
"Pf.14.645.0_CDS_at",-0.0873226519944685,3.11267835912908,-0.504274567931006,0.619937098377823,0.999185424164836,-5.0697082387747
"Ag.3L.1081.0_CDS_at",0.0456602318985402,3.31402981391358,0.504243032949373,0.619958834567155,0.999185424164836,-5.06971937048502
"Ag.3R.2770.0_at",-0.0492259962917267,3.00223966841854,-0.504117418210625,0.620045420891929,0.999185424164836,-5.06976370527284
"Ag.3L.2078.0_CDS_a_at",-0.0558042097145663,3.07916506853314,-0.504102769802192,0.620055518420825,0.999185424164836,-5.06976887462598
"Pf.14.176.0_CDS_a_at",0.127141968931625,8.13632697104743,0.504020792431755,0.620112028984445,0.999185424164836,-5.06979780137292
"Pf.12.91.0_CDS_at",0.0543362085497332,8.81583953241451,0.504016417834982,0.620115044652293,0.999185424164836,-5.06979934487691
"Ag.2R.2695.0_CDS_at",0.0497222012242999,3.00860050126603,0.503982028330745,0.620138751608709,0.999185424164836,-5.06981147819365
"Ag.2R.1064.1_CDS_a_at",0.0507882885968596,2.99193128597564,0.503945750128428,0.620163761032265,0.999185424164836,-5.06982427701592
"Ag.3L.228.0_CDS_at",0.0442174035655327,3.21608897996838,0.503898543263639,0.620196305155468,0.999185424164836,-5.0698409301013
"Ag.2R.1070.0_CDS_at",-0.0515424147563159,3.22955179339313,-0.503784964935572,0.620274608654856,0.999185424164836,-5.06988099076915
"Ag.3R.2164.0_CDS_at",0.0507093963664129,2.86755743869276,0.503552254285818,0.620435059247017,0.999185424164836,-5.06996304386745
"Ag.2R.1093.0_UTR_at",0.0523867552572796,2.92450496979851,0.503551769704036,0.620435393379464,0.999185424164836,-5.06996321469143
"Ag.UNKN.1869.0_CDS_at",0.0488989125938466,3.49002724510935,0.503442329229418,0.620510857762692,0.999185424164836,-5.07000179040526
"AF065207.1_s_at",-0.0490513231296137,2.80932459340407,-0.503367791782532,0.62056225733135,0.999185424164836,-5.07002805882629
"Ag.3L.1551.2_at",-0.0480392449732667,3.1769996793199,-0.503363799504912,0.620565010384632,0.999185424164836,-5.07002946567537
"Ag.3L.1799.0_CDS_at",0.0443847352809272,2.99837592439712,0.503326976001319,0.620590403946738,0.999185424164836,-5.07004244149795
"Ag.3R.1030.0_CDS_a_at",0.0641551624418764,3.01914317286455,0.50329131485132,0.620614996413683,0.999185424164836,-5.0700550068589
"Ag.2R.936.0_CDS_at",0.0473969452077267,3.233210965018,0.50322353981738,0.620661736363717,0.999185424164836,-5.070078885319
"Ag.3L.131.0_CDS_a_at",-0.0532456818324327,3.42314190244628,-0.503220009682668,0.62066417090911,0.999185424164836,-5.07008012896899
"Pf.14.433.0_CDS_at",-0.0950078213399763,4.40819865218678,-0.50296204435023,0.620842087986284,0.999185424164836,-5.0701709861728
"Ag.3L.759.0_CDS_at",0.0421329223733533,2.93155968076294,0.50293314643661,0.620862020191203,0.999185424164836,-5.07018116142178
"Ag.3R.1200.0_CDS_at",0.0414932191526196,3.13358587509039,0.502883848638798,0.620896023818647,0.999185424164836,-5.07019851837545
"Ag.2R.1726.0_CDS_a_at",-0.0473720873564405,2.71726993299433,-0.502653632657962,0.621054829090594,0.999185424164836,-5.07027955195106
"Pf.6.221.0_CDS_at",-0.12634106069288,8.19804552873051,-0.502515223295818,0.62115031443832,0.999185424164836,-5.07032825334305
"Pf.6.117.0_CDS_at",-0.0506523941706596,3.03092135656333,-0.502490640472337,0.621167274269125,0.999185424164836,-5.07033690182179
"Ag.2L.1647.0_CDS_at",0.0498326734551617,3.10600824224882,0.502440622621721,0.621201782543113,0.999185424164836,-5.07035449733269
"Ag.2R.1530.0_CDS_at",0.0479557779728297,3.03816571256349,0.50243619004687,0.621204840704954,0.999185424164836,-5.07035605656287
"Pf.13_1.21.0_CDS_at",0.0480736732639997,12.1736580615739,0.502324090173104,0.621282184009415,0.999185424164836,-5.07039548510166
"Pf.11.429.0_CDS_at",0.13396310491367,4.25382123842934,0.502264028188346,0.621323625636367,0.999185424164836,-5.07041660702377
"Ag.2R.2795.1_at",0.0498151902865467,3.05362577438193,0.502191183506738,0.621373888824534,0.999185424164836,-5.07044222095076
"Ag.3R.1242.0_CDS_at",0.0482690399641545,3.13387811297154,0.502190519978571,0.621374346671012,0.999185424164836,-5.07044245424661
"Ag.3L.1280.0_CDS_a_at",-0.0542930254443164,2.95690682382612,-0.502063622673035,0.621461911029675,0.999185424164836,-5.0704870657472
"Ag.3L.1789.0_CDS_at",0.04783348967324,2.86960818021967,0.502049844926698,0.621471418590139,0.999185424164836,-5.07049190874102
"Ag.UNKN.2061.0_CDS_at",-0.0481468668803737,3.48945874158983,-0.502041775302129,0.621476987199035,0.999185424164836,-5.07049474522245
"Ag.X.184.0_CDS_a_at",-0.0469134075249431,3.06057824518355,-0.501992121422885,0.621511252386377,0.999185424164836,-5.0705121976445
"Ag.2R.815.0_CDS_at",-0.0442081120292634,3.08540510078995,-0.501936460927603,0.621549663679211,0.999185424164836,-5.07053175930128
"Ag.2R.2129.0_CDS_at",-0.0397789648285425,2.6928206128364,-0.501901709671813,0.621573646077066,0.999185424164836,-5.07054397142885
"Ag.2R.2078.0_CDS_at",0.0718067870936472,3.2056287331334,0.501863173731421,0.621600240854692,0.999185424164836,-5.07055751259905
"Ag.UNKN.1845.0_CDS_at",0.0527868238143867,3.03479156520804,0.501836343354561,0.621618757596815,0.999185424164836,-5.07056693995097
"Ag.2R.929.0_CDS_a_at",0.0597395724689704,3.29114992882518,0.501816691487084,0.621632320319967,0.999185424164836,-5.07057384469155
"Pf.13_1.291.0_CDS_at",0.0747477679705972,3.34598323624085,0.501581274841974,0.621794803765644,0.999185424164836,-5.07065653872892
"Pf.12.111.0_CDS_at",-0.078767260282425,4.56952821671392,-0.501531921296881,0.62182886987593,0.999185424164836,-5.07067387024031
"Ag.X.557.0_CDS_at",0.0398261361734606,2.95264720677217,0.501428463127468,0.621900284356311,0.999185424164836,-5.07071019636169
"Ag.3R.1116.0_CDS_at",0.0536001148551302,3.42707893939163,0.501325969610059,0.621971036759517,0.999185424164836,-5.07074617664482
"Ag.2R.2701.0_CDS_at",0.0436246420596742,3.00732851163554,0.501320279019774,0.621974965147355,0.999185424164836,-5.0707481741149
"Ag.3L.105.0_CDS_at",-0.0668203982766529,2.95567242177676,-0.5012700751012,0.622009622946474,0.999185424164836,-5.0707657953854
"Pf.13_1.50.0_CDS_at",-0.0682378748351304,10.3327227583757,-0.501150908794255,0.622091891906029,0.999185424164836,-5.07080761521707
